0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
8.0,87.0,0.0,41.0,21.0,0.0,70.0,16.0,100.0,55.0,97.0,100.0,45.0,97.0,9.0,63.0,0.0
46.0,82.0,65.0,100.0,69.0,72.0,39.0,47.0,0.0,28.0,12.0,20.0,56.0,9.0,100.0,0.0,2.0
38.0,90.0,77.0,100.0,80.0,76.0,67.0,55.0,100.0,35.0,82.0,8.0,39.0,0.0,0.0,14.0,3.0
0.0,79.0,28.0,58.0,99.0,80.0,48.0,100.0,12.0,79.0,100.0,68.0,87.0,34.0,84.0,0.0,9.0
100.0,100.0,68.0,87.0,40.0,61.0,12.0,34.0,0.0,5.0,42.0,0.0,59.0,20.0,8.0,15.0,6.0
20.0,72.0,51.0,100.0,60.0,69.0,40.0,35.0,12.0,4.0,0.0,12.0,49.0,9.0,100.0,0.0,2.0
32.0,90.0,74.0,100.0,82.0,58.0,50.0,23.0,3.0,4.0,0.0,18.0,52.0,17.0,100.0,0.0,2.0
48.0,91.0,91.0,99.0,100.0,100.0,55.0,93.0,25.0,63.0,57.0,34.0,44.0,2.0,0.0,0.0,5.0
54.0,83.0,11.0,68.0,44.0,32.0,30.0,0.0,0.0,27.0,49.0,59.0,100.0,90.0,21.0,100.0,8.0
27.0,76.0,74.0,75.0,100.0,100.0,30.0,97.0,0.0,75.0,56.0,55.0,81.0,28.0,68.0,0.0,9.0
94.0,72.0,56.0,72.0,39.0,95.0,88.0,100.0,100.0,73.0,71.0,46.0,37.0,22.0,0.0,0.0,9.0
15.0,91.0,2.0,47.0,67.0,53.0,53.0,4.0,5.0,0.0,0.0,56.0,31.0,91.0,100.0,100.0,5.0
0.0,0.0,45.0,14.0,85.0,34.0,100.0,60.0,88.0,88.0,43.0,100.0,37.0,76.0,88.0,65.0,9.0
6.0,93.0,75.0,100.0,100.0,86.0,63.0,58.0,28.0,29.0,0.0,0.0,10.0,27.0,52.0,40.0,7.0
0.0,100.0,39.0,100.0,52.0,67.0,50.0,32.0,41.0,0.0,21.0,32.0,55.0,43.0,100.0,45.0,7.0
74.0,100.0,54.0,66.0,17.0,35.0,0.0,28.0,70.0,33.0,100.0,51.0,81.0,34.0,68.0,0.0,4.0
0.0,59.0,3.0,18.0,39.0,0.0,78.0,18.0,100.0,54.0,90.0,92.0,49.0,100.0,17.0,75.0,0.0
20.0,100.0,8.0,74.0,0.0,44.0,19.0,23.0,68.0,26.0,100.0,45.0,74.0,29.0,64.0,0.0,4.0
64.0,100.0,57.0,70.0,0.0,52.0,55.0,48.0,95.0,53.0,100.0,68.0,85.0,32.0,71.0,0.0,4.0
0.0,47.0,41.0,65.0,76.0,88.0,100.0,100.0,74.0,75.0,49.0,51.0,31.0,26.0,24.0,0.0,1.0
12.0,95.0,0.0,53.0,8.0,12.0,60.0,0.0,99.0,31.0,100.0,73.0,56.0,100.0,7.0,78.0,0.0
52.0,77.0,22.0,60.0,62.0,30.0,38.0,0.0,0.0,16.0,8.0,70.0,52.0,86.0,100.0,100.0,5.0
0.0,49.0,30.0,69.0,69.0,88.0,100.0,100.0,80.0,76.0,62.0,51.0,45.0,25.0,32.0,0.0,1.0
70.0,100.0,51.0,76.0,18.0,49.0,0.0,36.0,53.0,41.0,100.0,44.0,90.0,34.0,84.0,0.0,4.0
61.0,88.0,98.0,100.0,100.0,95.0,62.0,89.0,32.0,64.0,56.0,33.0,38.0,3.0,0.0,0.0,5.0
70.0,96.0,20.0,74.0,0.0,34.0,28.0,0.0,80.0,23.0,100.0,63.0,82.0,100.0,26.0,80.0,0.0
27.0,86.0,0.0,50.0,13.0,2.0,70.0,0.0,100.0,44.0,91.0,94.0,41.0,100.0,13.0,56.0,0.0
57.0,61.0,94.0,86.0,52.0,100.0,0.0,81.0,43.0,68.0,100.0,56.0,87.0,26.0,54.0,0.0,9.0
100.0,72.0,75.0,100.0,43.0,80.0,82.0,78.0,92.0,53.0,88.0,17.0,47.0,0.0,0.0,7.0,9.0
0.0,72.0,54.0,82.0,96.0,100.0,100.0,88.0,85.0,66.0,69.0,44.0,54.0,22.0,42.0,0.0,1.0
100.0,100.0,52.0,80.0,16.0,50.0,0.0,17.0,48.0,0.0,97.0,18.0,69.0,45.0,16.0,37.0,6.0
22.0,89.0,0.0,46.0,9.0,0.0,46.0,0.0,79.0,24.0,100.0,67.0,75.0,100.0,39.0,97.0,0.0
67.0,93.0,40.0,100.0,68.0,76.0,76.0,92.0,100.0,55.0,94.0,13.0,49.0,0.0,0.0,6.0,9.0
0.0,12.0,24.0,39.0,52.0,65.0,81.0,90.0,100.0,100.0,78.0,68.0,56.0,36.0,45.0,0.0,1.0
52.0,100.0,15.0,86.0,1.0,53.0,0.0,20.0,45.0,0.0,100.0,6.0,64.0,18.0,12.0,8.0,6.0
0.0,94.0,26.0,100.0,79.0,96.0,100.0,67.0,81.0,33.0,57.0,0.0,18.0,20.0,63.0,34.0,7.0
0.0,63.0,56.0,35.0,98.0,0.0,41.0,1.0,62.0,39.0,100.0,74.0,69.0,100.0,10.0,74.0,8.0
0.0,82.0,36.0,100.0,83.0,88.0,64.0,62.0,83.0,48.0,100.0,16.0,57.0,0.0,14.0,13.0,3.0
89.0,75.0,77.0,100.0,0.0,83.0,38.0,56.0,100.0,81.0,91.0,50.0,74.0,12.0,2.0,0.0,9.0
37.0,93.0,94.0,100.0,73.0,95.0,30.0,75.0,39.0,41.0,100.0,29.0,63.0,4.0,0.0,0.0,5.0
12.0,82.0,34.0,45.0,49.0,0.0,18.0,2.0,0.0,48.0,4.0,89.0,51.0,100.0,100.0,99.0,5.0
0.0,79.0,25.0,50.0,98.0,25.0,71.0,0.0,10.0,16.0,50.0,47.0,100.0,76.0,83.0,100.0,8.0
12.0,72.0,50.0,83.0,92.0,100.0,100.0,92.0,75.0,69.0,47.0,46.0,22.0,23.0,0.0,0.0,1.0
36.0,100.0,22.0,96.0,0.0,69.0,6.0,42.0,68.0,42.0,100.0,51.0,64.0,26.0,50.0,0.0,4.0
0.0,82.0,44.0,100.0,69.0,81.0,38.0,54.0,68.0,46.0,100.0,20.0,61.0,0.0,6.0,6.0,3.0
0.0,87.0,43.0,100.0,68.0,58.0,63.0,8.0,34.0,0.0,2.0,29.0,51.0,34.0,100.0,41.0,7.0
18.0,72.0,59.0,38.0,64.0,0.0,0.0,9.0,50.0,41.0,100.0,73.0,73.0,100.0,9.0,80.0,8.0
14.0,61.0,12.0,21.0,48.0,0.0,85.0,24.0,100.0,63.0,83.0,99.0,36.0,100.0,0.0,75.0,0.0
4.0,98.0,6.0,73.0,96.0,100.0,16.0,97.0,0.0,72.0,100.0,89.0,51.0,43.0,13.0,0.0,9.0
48.0,88.0,91.0,69.0,76.0,100.0,16.0,75.0,93.0,75.0,100.0,56.0,84.0,11.0,0.0,0.0,9.0
49.0,72.0,46.0,100.0,0.0,71.0,48.0,35.0,79.0,0.0,11.0,21.0,40.0,58.0,100.0,86.0,8.0
54.0,57.0,70.0,100.0,0.0,83.0,37.0,41.0,90.0,0.0,19.0,0.0,36.0,45.0,100.0,82.0,8.0
0.0,60.0,34.0,83.0,57.0,100.0,51.0,64.0,48.0,29.0,13.0,0.0,20.0,2.0,100.0,4.0,1.0
15.0,100.0,0.0,58.0,9.0,14.0,47.0,0.0,84.0,16.0,100.0,57.0,77.0,92.0,38.0,95.0,0.0
27.0,86.0,50.0,100.0,100.0,95.0,64.0,72.0,50.0,47.0,80.0,21.0,53.0,0.0,0.0,3.0,3.0
63.0,100.0,41.0,72.0,0.0,46.0,4.0,39.0,58.0,32.0,100.0,52.0,86.0,37.0,77.0,0.0,4.0
35.0,86.0,67.0,100.0,100.0,84.0,57.0,66.0,95.0,44.0,96.0,12.0,48.0,0.0,0.0,11.0,3.0
34.0,100.0,28.0,92.0,0.0,55.0,46.0,37.0,100.0,38.0,80.0,76.0,65.0,40.0,54.0,0.0,4.0
68.0,100.0,41.0,94.0,13.0,61.0,0.0,27.0,32.0,0.0,100.0,20.0,60.0,32.0,9.0,7.0,6.0
32.0,97.0,34.0,58.0,61.0,21.0,0.0,0.0,5.0,35.0,55.0,66.0,100.0,100.0,39.0,93.0,8.0
92.0,78.0,42.0,100.0,0.0,70.0,41.0,36.0,86.0,2.0,19.0,0.0,28.0,34.0,100.0,63.0,8.0
47.0,100.0,77.0,100.0,72.0,55.0,42.0,19.0,0.0,0.0,5.0,12.0,52.0,7.0,100.0,0.0,2.0
80.0,50.0,77.0,96.0,21.0,100.0,58.0,55.0,77.0,9.0,0.0,0.0,24.0,46.0,100.0,82.0,8.0
0.0,100.0,48.0,91.0,93.0,84.0,77.0,41.0,54.0,0.0,26.0,7.0,49.0,27.0,100.0,25.0,7.0
0.0,39.0,35.0,59.0,65.0,81.0,100.0,100.0,95.0,75.0,87.0,50.0,78.0,25.0,77.0,0.0,1.0
0.0,91.0,27.0,100.0,69.0,83.0,60.0,42.0,54.0,0.0,100.0,22.0,76.0,44.0,23.0,49.0,7.0
100.0,100.0,54.0,83.0,23.0,56.0,5.0,24.0,32.0,0.0,77.0,11.0,46.0,34.0,0.0,28.0,6.0
12.0,93.0,48.0,62.0,95.0,96.0,21.0,100.0,46.0,70.0,100.0,64.0,77.0,7.0,0.0,0.0,9.0
13.0,65.0,26.0,100.0,53.0,72.0,38.0,29.0,0.0,0.0,1.0,4.0,50.0,6.0,100.0,1.0,2.0
70.0,98.0,0.0,99.0,36.0,48.0,93.0,0.0,4.0,0.0,16.0,46.0,100.0,79.0,48.0,100.0,8.0
75.0,77.0,65.0,100.0,0.0,83.0,30.0,62.0,99.0,78.0,100.0,47.0,74.0,17.0,10.0,0.0,9.0
39.0,84.0,0.0,86.0,40.0,42.0,76.0,0.0,20.0,9.0,57.0,54.0,100.0,96.0,44.0,100.0,8.0
100.0,100.0,61.0,82.0,29.0,57.0,8.0,29.0,22.0,0.0,66.0,3.0,45.0,20.0,0.0,15.0,6.0
24.0,100.0,9.0,84.0,0.0,60.0,41.0,43.0,100.0,53.0,76.0,47.0,72.0,23.0,80.0,0.0,4.0
31.0,96.0,18.0,51.0,27.0,100.0,26.0,67.0,40.0,17.0,0.0,0.0,44.0,6.0,100.0,7.0,1.0
5.0,85.0,12.0,53.0,30.0,12.0,3.0,0.0,0.0,45.0,8.0,85.0,53.0,95.0,100.0,100.0,5.0
9.0,41.0,73.0,80.0,0.0,100.0,28.0,56.0,92.0,16.0,35.0,0.0,22.0,42.0,100.0,74.0,8.0
99.0,81.0,52.0,58.0,0.0,50.0,30.0,82.0,80.0,100.0,100.0,70.0,73.0,34.0,45.0,0.0,9.0
9.0,100.0,1.0,82.0,0.0,48.0,66.0,46.0,100.0,77.0,81.0,58.0,59.0,23.0,48.0,0.0,4.0
100.0,100.0,76.0,96.0,42.0,68.0,22.0,37.0,30.0,5.0,87.0,0.0,67.0,25.0,0.0,18.0,6.0
0.0,100.0,7.0,77.0,10.0,45.0,66.0,34.0,100.0,57.0,96.0,63.0,79.0,31.0,75.0,0.0,4.0
100.0,95.0,55.0,100.0,13.0,88.0,4.0,62.0,46.0,47.0,70.0,20.0,39.0,0.0,0.0,10.0,5.0
100.0,100.0,66.0,98.0,29.0,67.0,4.0,31.0,19.0,0.0,68.0,12.0,49.0,35.0,0.0,21.0,6.0
12.0,100.0,0.0,70.0,64.0,68.0,100.0,87.0,82.0,90.0,67.0,60.0,54.0,30.0,50.0,0.0,4.0
0.0,94.0,45.0,100.0,75.0,76.0,61.0,38.0,52.0,0.0,93.0,14.0,100.0,38.0,37.0,41.0,7.0
28.0,83.0,66.0,100.0,100.0,86.0,81.0,60.0,94.0,43.0,96.0,18.0,54.0,0.0,0.0,2.0,3.0
42.0,81.0,52.0,100.0,96.0,76.0,72.0,47.0,77.0,37.0,100.0,7.0,39.0,0.0,0.0,22.0,3.0
83.0,73.0,74.0,100.0,4.0,82.0,0.0,59.0,74.0,73.0,100.0,54.0,65.0,21.0,2.0,0.0,9.0
0.0,5.0,53.0,33.0,90.0,65.0,100.0,98.0,83.0,100.0,73.0,67.0,73.0,33.0,77.0,0.0,1.0
35.0,100.0,9.0,71.0,0.0,26.0,41.0,0.0,93.0,11.0,100.0,53.0,63.0,87.0,11.0,100.0,0.0
26.0,100.0,0.0,88.0,0.0,66.0,7.0,45.0,48.0,27.0,95.0,41.0,86.0,21.0,100.0,0.0,4.0
28.0,100.0,5.0,80.0,0.0,53.0,17.0,29.0,62.0,31.0,100.0,46.0,92.0,27.0,87.0,0.0,4.0
39.0,100.0,21.0,77.0,0.0,47.0,27.0,37.0,84.0,36.0,100.0,60.0,88.0,29.0,86.0,0.0,4.0
56.0,86.0,99.0,100.0,100.0,96.0,54.0,87.0,20.0,73.0,45.0,46.0,42.0,16.0,0.0,0.0,5.0
40.0,88.0,100.0,100.0,38.0,91.0,0.0,64.0,41.0,52.0,96.0,38.0,62.0,11.0,0.0,0.0,5.0
42.0,76.0,74.0,43.0,100.0,76.0,42.0,100.0,66.0,72.0,100.0,38.0,71.0,1.0,0.0,0.0,9.0
77.0,100.0,11.0,67.0,100.0,72.0,43.0,99.0,36.0,32.0,0.0,0.0,84.0,2.0,30.0,46.0,8.0
22.0,99.0,0.0,50.0,25.0,3.0,76.0,0.0,100.0,47.0,83.0,100.0,34.0,99.0,10.0,52.0,0.0
56.0,84.0,0.0,66.0,75.0,70.0,86.0,100.0,14.0,84.0,100.0,73.0,65.0,37.0,45.0,0.0,9.0
22.0,89.0,0.0,58.0,44.0,32.0,27.0,0.0,1.0,33.0,5.0,84.0,48.0,100.0,100.0,91.0,5.0
16.0,78.0,41.0,100.0,89.0,84.0,38.0,61.0,29.0,41.0,100.0,25.0,84.0,2.0,0.0,0.0,3.0
0.0,96.0,42.0,100.0,66.0,73.0,55.0,36.0,44.0,0.0,20.0,31.0,50.0,44.0,100.0,46.0,7.0
0.0,91.0,52.0,100.0,92.0,84.0,73.0,43.0,62.0,0.0,42.0,0.0,45.0,23.0,100.0,28.0,7.0
17.0,100.0,0.0,65.0,8.0,23.0,53.0,0.0,100.0,22.0,96.0,63.0,56.0,94.0,8.0,80.0,0.0
10.0,81.0,41.0,59.0,100.0,46.0,89.0,0.0,31.0,3.0,0.0,49.0,10.0,93.0,75.0,100.0,5.0
0.0,100.0,10.0,90.0,56.0,91.0,100.0,92.0,69.0,71.0,40.0,48.0,17.0,21.0,12.0,0.0,7.0
28.0,65.0,41.0,100.0,63.0,64.0,55.0,21.0,31.0,0.0,0.0,33.0,50.0,45.0,100.0,58.0,7.0
0.0,100.0,50.0,93.0,100.0,93.0,91.0,64.0,74.0,31.0,54.0,0.0,18.0,23.0,66.0,29.0,7.0
0.0,83.0,18.0,50.0,63.0,16.0,23.0,0.0,3.0,35.0,50.0,68.0,100.0,100.0,13.0,95.0,8.0
35.0,77.0,6.0,50.0,3.0,8.0,58.0,0.0,100.0,29.0,94.0,70.0,52.0,100.0,0.0,84.0,0.0
100.0,89.0,41.0,100.0,0.0,77.0,59.0,71.0,84.0,87.0,57.0,57.0,30.0,29.0,7.0,0.0,9.0
100.0,100.0,48.0,80.0,13.0,53.0,0.0,23.0,36.0,0.0,94.0,15.0,64.0,30.0,10.0,11.0,6.0
0.0,80.0,35.0,100.0,99.0,82.0,100.0,45.0,61.0,12.0,20.0,0.0,18.0,34.0,92.0,31.0,7.0
0.0,72.0,41.0,84.0,80.0,100.0,100.0,100.0,84.0,74.0,66.0,49.0,48.0,24.0,37.0,0.0,1.0
0.0,78.0,23.0,100.0,62.0,79.0,68.0,40.0,59.0,0.0,31.0,18.0,49.0,39.0,100.0,44.0,7.0
31.0,81.0,58.0,100.0,100.0,100.0,81.0,76.0,65.0,50.0,78.0,22.0,41.0,7.0,0.0,0.0,3.0
75.0,75.0,38.0,100.0,12.0,64.0,88.0,31.0,89.0,0.0,0.0,20.0,29.0,62.0,100.0,96.0,8.0
100.0,97.0,69.0,100.0,34.0,69.0,13.0,33.0,31.0,0.0,90.0,4.0,55.0,24.0,0.0,10.0,6.0
0.0,82.0,44.0,98.0,100.0,100.0,93.0,75.0,53.0,55.0,78.0,35.0,58.0,13.0,7.0,0.0,3.0
0.0,46.0,44.0,72.0,86.0,100.0,68.0,93.0,56.0,64.0,56.0,34.0,61.0,5.0,100.0,0.0,1.0
0.0,79.0,40.0,100.0,87.0,89.0,66.0,60.0,82.0,46.0,100.0,19.0,56.0,0.0,4.0,3.0,3.0
91.0,100.0,56.0,91.0,19.0,62.0,0.0,30.0,22.0,0.0,100.0,5.0,99.0,33.0,19.0,44.0,6.0
0.0,93.0,64.0,100.0,100.0,82.0,78.0,51.0,52.0,20.0,27.0,0.0,1.0,29.0,63.0,32.0,7.0
4.0,77.0,42.0,100.0,97.0,95.0,77.0,62.0,90.0,49.0,100.0,15.0,49.0,0.0,0.0,12.0,3.0
7.0,100.0,0.0,96.0,1.0,72.0,7.0,48.0,38.0,38.0,66.0,36.0,70.0,14.0,100.0,0.0,4.0
22.0,100.0,25.0,63.0,54.0,26.0,22.0,0.0,0.0,37.0,2.0,82.0,49.0,96.0,100.0,95.0,5.0
8.0,68.0,25.0,100.0,56.0,74.0,37.0,35.0,0.0,6.0,2.0,4.0,51.0,0.0,100.0,4.0,2.0
15.0,87.0,55.0,100.0,100.0,99.0,84.0,77.0,52.0,57.0,63.0,33.0,41.0,10.0,0.0,0.0,3.0
40.0,93.0,0.0,99.0,50.0,100.0,100.0,99.0,82.0,88.0,64.0,60.0,55.0,30.0,55.0,0.0,7.0
85.0,64.0,85.0,100.0,39.0,81.0,71.0,56.0,98.0,71.0,100.0,30.0,64.0,0.0,0.0,2.0,9.0
0.0,82.0,9.0,59.0,56.0,34.0,41.0,0.0,10.0,30.0,3.0,67.0,42.0,96.0,100.0,100.0,5.0
49.0,100.0,0.0,70.0,24.0,56.0,100.0,65.0,86.0,85.0,44.0,77.0,21.0,38.0,6.0,0.0,4.0
